9	48.99	50
11.7077	47.33	50
11.7094	45.48	50
11.7111	44.90	50
11.7128	46.70	50
11.7145	46.70	50
11.7163	47.33	50
11.7180	45.33	50
11.7197	44.75	50
11.7214	44.61	50
11.7232	46.70	50
11.7249	47.65	50
11.7266	47.65	50
11.7283	45.33	50
11.7301	45.33	50
11.7317	46.70	50
11.7335	49.16	50
11.7352	47.65	50
11.7369	44.90	50
11.7386	44.90	50
11.7403	46.23	50
11.7421	46.23	50
11.7438	47.49	50
11.7455	45.93	50
11.7472	45.48	50
11.7489	45.19	50
11.7507	47.33	50
11.7524	47.98	50
11.7541	47.98	50
11.7559	45.33	50
11.7576	44.75	50
11.7593	46.23	50
11.7610	48.82	50
11.7627	47.65	50
11.7645	45.19	50
11.7662	45.19	50
11.7679	46.70	50
11.7696	49.16	50
11.7713	47.82	50
11.7730	45.78	50
11.7747	45.04	50
11.7765	46.70	50
11.7782	46.70	50
11.7799	47.33	50
11.7816	47.33	50
11.7834	45.19	50
11.7851	44.47	50
11.7868	46.08	50
11.7885	48.65	50
11.7902	47.65	50
11.7919	45.48	50
11.7936	45.48	50
11.7953	47.17	50
11.7971	49.16	50
11.7988	47.49	50
11.8005	45.48	50
11.8022	44.75	50
11.8039	46.70	50
11.8056	46.70	50
11.8073	47.01	50
11.8091	47.01	50
11.8108	44.90	50
11.8124	44.61	50
11.8142	46.70	50
11.8159	48.99	50
11.8176	47.49	50
11.8193	44.75	50
11.8210	44.75	50
11.8227	46.08	50
11.8244	46.08	50
11.8262	47.65	50
11.8279	45.93	50
11.8296	45.48	50
11.8313	45.19	50
11.8331	47.33	50
11.8348	48.15	50
11.8365	48.15	50
11.8382	45.93	50
11.8400	45.19	50
11.8417	46.85	50
11.8434	49.34	50
11.8451	47.65	50
11.8469	45.19	50
11.8486	45.19	50
11.8503	46.70	50
11.8520	48.99	50
11.8537	47.49	50
11.8554	45.63	50
11.8571	45.04	50
11.8588	47.17	50
11.8605	47.17	50
11.8622	47.01	50
11.8640	47.01	50
11.8657	44.61	50
11.8674	44.19	50
11.8691	45.93	50
11.8708	48.48	50
11.8726	47.01	50
11.8743	44.90	50
11.8760	44.90	50
11.8777	46.70	50
11.8794	46.70	50
11.8812	47.33	50
11.8829	45.48	50
11.8846	44.90	50
11.8863	44.61	50
11.8880	46.85	50
11.8897	47.98	50
11.8914	47.98	50
11.8931	45.04	50
11.8948	44.61	50
11.8965	46.54	50
11.8983	48.82	50
11.9000	47.17	50
11.9017	44.90	50
11.9034	44.90	50
11.9051	46.70	50
11.9068	46.70	50
11.9086	47.33	50
11.9103	45.63	50
11.9120	45.04	50
11.9137	44.75	50
11.9154	47.01	50
11.9172	47.65	50
11.9189	47.65	50
11.9206	45.33	50
11.9223	44.90	50
11.9240	46.70	50
11.9257	48.99	50
11.9275	47.49	50
11.9292	44.90	50
11.9309	44.90	50
11.9326	46.23	50
11.9343	46.23	50
11.9361	47.49	50
11.9378	45.93	50
11.9395	45.48	50
11.9412	45.04	50
11.9429	46.85	50
11.9446	47.98	50
11.9464	47.98	50
11.9481	45.33	50
11.9498	44.75	50
11.9515	46.23	50
11.9532	48.82	50
11.9550	47.65	50
11.9567	45.33	50
11.9584	45.33	50
11.9601	46.85	50
11.9618	48.99	50
11.9635	47.49	50
11.9652	45.78	50
11.9669	45.19	50
11.9687	46.39	50
11.9704	46.39	50
11.9721	47.49	50
11.9738	47.49	50
11.9756	45.33	50
11.9773	44.75	50
11.9790	46.39	50
11.9807	48.82	50
11.9824	47.33	50
11.9841	45.19	50
11.9858	45.19	50
11.9875	47.01	50
11.9892	47.01	50
11.9910	47.49	50
11.9927	45.33	50
11.9944	44.75	50
11.9961	44.61	50
11.9978	46.70	50
11.9995	48.15	50
12.0012	48.15	50
12.0030	45.19	50
12.0047	44.47	0
12.0063	46.23	0
12.0079	48.31	0
12.0096	46.23	0
12.0112	44.19	0
12.0129	43.63	0
12.0145	43.09	0
12.0162	44.61	0
12.0178	46.08	0
12.0195	43.91	0
12.0211	42.06	0
12.0228	41.56	0
12.0245	40.83	0
12.0261	41.93	0
12.0278	43.50	0
12.0294	41.68	0
12.0310	40.01	0
12.0327	39.67	0
12.0343	39.67	0
12.0360	41.19	0
12.0376	41.19	0
12.0392	40.95	0
12.0409	40.95	0
12.0425	38.36	0
12.0442	38.36	0
12.0458	37.84	0
12.0474	39.00	0
12.0491	40.47	0
12.0507	38.79	0
12.0523	38.79	0
12.0540	36.08	0
12.0556	36.08	0
12.0573	36.65	0
12.0589	36.65	0
12.0606	38.05	0
12.0622	36.55	0
12.0639	36.55	0
12.0655	34.31	0
12.0672	34.31	0
12.0688	33.64	0
12.0705	34.56	0
12.0721	34.56	0
12.0738	34.06	0
12.0754	34.06	0
12.0771	32.40	0
12.0787	31.73	0
12.0803	31.73	0
12.0820	31.31	0
12.0836	32.40	0
12.0852	32.40	0
12.0868	33.48	0
12.0885	31.95	0
12.0901	31.95	0
12.0917	29.77	0
12.0934	29.77	0
12.0950	29.77	0
12.0967	29.90	0
12.0983	29.90	0
12.0999	30.82	0
12.1015	29.21	0
