0	0.00	0
0	0.00	0
0	0.00	0
0	0.00	0
0	0.00	0
0	0.00	0
0	0.00	0
60	0.00	0
145	0.00	0
235	0.00	0
325	0.00	0
416	0.00	0
508	0.00	0
598	0.00	0
689	0.00	0
781	0.00	0
872	0.00	0
963	0.00	0
1053	0.00	0
1151	0.00	0
1247	0.00	0
1346	0.00	0
1444	0.00	0
1541	0.00	0
1639	0.00	0
1737	0.00	0
1835	0.00	0
1933	0.00	0
2031	0.00	0
2128	0.00	0
2222	0.00	0
2316	0.00	0
2411	0.00	0
2505	0.00	0
2598	0.00	0
2694	0.00	0
2787	0.00	0
2882	0.00	0
2974	0.00	0
3069	0.00	0
3164	0.00	0
3259	0.00	0
3352	0.00	0
3448	0.00	0
3542	0.00	0
3637	0.00	0
3732	0.00	0
3827	0.00	0
3921	0.00	0
4015	0.00	0
4108	0.00	0
4204	0.00	0
4298	0.00	0
4392	0.00	0
4487	0.00	0
4581	0.00	0
4675	0.00	0
4770	0.00	0
4863	0.00	0
4959	0.00	0
5053	0.00	0
5148	0.00	0
5242	0.00	0
5337	0.00	0
5431	0.00	0
5526	0.00	0
5619	0.00	0
5715	0.00	0
5809	0.00	0
5904	0.00	0
5995	0.00	0
6088	0.00	0
6184	0.00	0
6279	0.00	0
6372	0.00	0
6468	0.00	0
6559	0.00	0
6652	0.00	0
6748	0.00	0
6842	0.00	0
6937	0.00	0
7032	0.00	0
7125	0.00	0
7219	0.00	0
7315	0.00	0
7410	0.00	0
7504	0.00	0
7599	0.00	0
7693	0.00	0
7788	0.00	0
7881	0.00	0
7976	0.00	0
8072	0.00	0
8166	0.00	0
8258	0.00	0
8354	0.00	0
8449	0.00	0
8544	0.00	0
8637	0.00	0
8731	0.00	0
8824	0.00	0
8917	0.00	0
9013	0.00	0
9106	0.00	0
9201	0.00	0
9295	0.00	0
9388	0.00	0
9483	0.00	0
9579	0.00	0
9674	0.00	0
9768	0.00	0
9862	0.00	0
9957	0.00	0
10051	0.00	0
10151	0.00	0
10253	0.00	0
10354	0.00	0
10453	0.00	0
10555	0.00	0
10656	0.00	0
10758	0.00	0
10857	0.00	0
10959	0.00	0
11060	0.00	0
11160	0.00	0
11262	0.00	0
11361	0.00	0
11462	0.00	0
11563	0.00	0
11663	0.00	0
11765	0.00	0
11866	0.00	0
11965	0.00	0
12067	0.00	0
12168	0.00	0
12270	0.00	0
12371	0.00	0
12470	0.00	0
12572	0.00	0
12674	0.00	0
12775	0.00	0
12876	0.00	0
12977	0.00	0
13078	0.00	0
13179	0.00	0
13280	0.00	0
13382	0.00	0
13483	0.00	0
13584	0.00	0
13684	0.00	0
13784	0.00	0
13885	0.00	0
13987	0.00	0
14087	0.00	0
14189	0.00	0
14288	0.00	0
14387	0.00	0
14489	0.00	0
14590	0.00	0
14692	0.00	0
14793	0.00	0
14894	0.00	0
14993	0.00	0
15094	0.00	0
15196	0.00	0
15297	0.00	0
15396	0.00	0
15498	0.00	0
15599	0.00	0
15700	0.00	0
15802	0.00	0
15903	0.00	0
16004	0.00	0
16104	0.00	0
16206	0.00	0
16307	0.00	0
16408	0.00	0
16509	0.00	0
16610	0.00	0
16712	0.00	0
16811	0.00	0
16913	0.00	0
17014	0.00	0
17115	0.00	0
17217	0.00	0
17318	0.00	0
17419	0.00	0
17520	0.00	0
17621	0.00	0
17722	0.00	0
17824	0.00	0
17925	0.00	0
18026	0.00	0
18127	0.00	0
18228	0.00	0
18327	0.00	0
18429	0.00	0
18530	0.00	0
18632	0.00	0
18733	0.00	0
18832	0.00	0
18934	0.00	0
19035	0.00	0
19137	0.00	0
19238	0.00	0
19339	0.00	0
19440	0.00	0
19541	0.00	0
19643	0.00	0
19744	0.00	0
19845	0.00	0
19944	0.00	0
20045	0.00	0
20147	0.00	0
20246	0.00	0
20348	0.00	0
20449	0.00	0
20550	0.00	0
20652	0.00	0
20753	0.00	0
20852	0.00	0
20952	0.00	0
21053	0.00	0
21155	0.00	0
21256	0.00	0
21357	0.00	0
21458	0.00	0
21559	0.00	0
21661	0.00	0
21760	0.00	0
21861	0.00	0
21960	0.00	0
22061	0.00	0
22161	0.00	0
22261	0.00	0
22363	0.00	0
22464	0.00	0
22565	0.00	0
22667	0.00	0
22768	0.00	0
22869	0.00	0
22970	0.00	0
23071	0.00	0
23173	0.00	0
23274	0.00	0
23373	0.00	0
23474	0.00	0
23576	0.00	0
23677	0.00	0
23778	0.00	0
23877	0.00	0
23979	0.00	0
24081	0.00	0
24182	0.00	0
24281	0.00	0
24383	0.00	0
24484	0.00	0
24586	0.00	0
24687	0.00	0
24788	0.00	0
24889	0.00	0
24990	0.00	0
25092	0.00	0
25193	0.00	0
25294	0.00	0
25393	0.00	0
25494	0.00	0
25596	0.00	0
25695	0.00	0
25797	0.00	0
25897	0.00	0
25998	0.00	0
26098	0.00	0
26197	0.00	0
26297	0.00	0
26398	0.00	0
26499	0.00	0
26599	0.00	0
26700	0.00	0
26799	0.00	0
26901	0.00	0
27001	0.00	0
27101	0.00	0
27203	0.00	0
27304	0.00	0
27405	0.00	0
27506	0.00	0
27607	0.00	0
27708	0.00	0
27809	0.00	0
27910	0.00	0
28011	0.00	0
28109	0.00	0
28209	0.00	0
28310	0.00	0
28412	0.00	0
28512	0.00	0
28612	0.00	0
28711	0.00	0
28812	0.00	0
28913	0.00	0
29015	0.00	0
29116	0.00	0
29218	0.00	0
29319	0.00	0
29419	0.00	0
29521	0.00	0
29622	0.00	0
29723	0.00	0
29825	0.00	0
29926	0.00	0
30027	0.00	0
30128	0.00	0
30229	0.00	0
30330	0.00	0
30431	0.00	0
30534	0.00	0
30634	0.00	0
30736	0.00	0
30837	0.00	0
